,cycle,branch,type,matchup,forecastdate,state,startdate,enddate,samplesize,population,poll_wt,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,poll_id
9916,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Nevada,11/10/2015,11/16/2015,628.0,registered voters,4.11e-06,41.54443,44.74835,0.0,0.0,0.0,35395
9917,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/25/2016,7/31/2016,12742.0,registered voters,4.1e-06,45.31357,42.46104,2.537675,0.0,0.0,44745
9918,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/24/2016,4/28/2016,1575.0,likely voters,4.06e-06,43.00892,37.70142,0.0,0.0,0.0,44003
9919,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/10/2016,3/12/2016,1647.0,registered voters,4.06e-06,41.90949,43.78898,0.0,0.0,0.0,36616
9920,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/22/2016,4/26/2016,1672.0,likely voters,3.91e-06,42.92728,37.29287,0.0,0.0,0.0,43802
9921,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/30/2016,5/4/2016,1110.0,likely voters,3.82e-06,46.9971,36.4243,0.0,0.0,0.0,44034
9922,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/21/2016,4/25/2016,1651.0,likely voters,3.67e-06,43.28236,36.29499,0.0,0.0,0.0,43801
9923,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/27/2016,4/28/2016,1000.0,likely voters,3.64e-06,38.49471,42.19909,0.0,0.0,0.0,44015
9924,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/18/2016,7/24/2016,12931.0,registered voters,3.61e-06,41.62188,45.39432,3.566104,0.0,0.0,44683
9925,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/9/2016,1/13/2016,800.0,registered voters,3.61e-06,49.61446,43.24353,0.0,0.0,0.0,35865
9926,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/20/2016,4/24/2016,1668.0,likely voters,3.53e-06,45.13711,34.89784,0.0,0.0,0.0,43803
9927,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/10/2015,12/13/2015,851.0,registered voters,3.4e-06,47.74236,43.41086,0.0,0.0,0.0,35444
9928,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,1/18/2016,1/26/2016,524.0,likely voters,3.29e-06,49.66534,35.82755,0.0,0.0,0.0,36049
9929,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/25/2016,4/26/2016,1000.0,likely voters,3.19e-06,37.40236,39.19669,0.0,0.0,0.0,43999
9930,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,8/3/2016,8/9/2016,926.0,likely voters,3.16e-06,43.71165,38.80622,5.959059,0.0,0.0,44818
9931,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/19/2016,4/23/2016,1525.0,likely voters,3.08e-06,44.79879,35.89903,0.0,0.0,0.0,43804
9932,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/4/2016,1/7/2016,1006.0,registered voters,2.88e-06,44.41412,48.16067,0.0,0.0,0.0,35804
9933,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/11/2016,7/17/2016,9436.0,registered voters,2.79e-06,41.77014,44.51736,3.597279,0.0,0.0,44622
9934,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/18/2016,4/22/2016,1443.0,likely voters,2.78e-06,43.25918,36.19679,0.0,0.0,0.0,42718
9935,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/17/2016,4/21/2016,1446.0,likely voters,2.65e-06,44.52299,35.19356,0.0,0.0,0.0,42719
9936,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/16/2016,4/20/2016,1407.0,likely voters,2.46e-06,44.88221,34.09051,0.0,0.0,0.0,42720
9937,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/15/2016,4/19/2016,1395.0,likely voters,2.33e-06,43.44337,35.38664,0.0,0.0,0.0,42215
9938,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/14/2016,4/18/2016,1424.0,likely voters,2.27e-06,43.90896,34.98133,0.0,0.0,0.0,42218
9939,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/13/2016,4/17/2016,1304.0,likely voters,1.98e-06,44.57635,34.57575,0.0,0.0,0.0,42219
9940,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/11/2016,4/15/2016,1373.0,likely voters,1.9e-06,43.50426,37.16628,0.0,0.0,0.0,42172
9941,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/12/2016,4/16/2016,1298.0,likely voters,1.89e-06,43.64118,36.67104,0.0,0.0,0.0,42220
9942,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/29/2016,5/2/2016,1976.0,registered voters,1.88e-06,46.68153,44.53006,0.0,0.0,0.0,44016
9943,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/10/2016,4/14/2016,1347.0,likely voters,1.78e-06,44.37259,36.15765,0.0,0.0,0.0,42173
9944,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,7/4/2016,7/10/2016,7869.0,registered voters,1.72e-06,42.69419,42.58219,4.660388,0.0,0.0,44557
9945,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/9/2016,4/13/2016,1353.0,likely voters,1.71e-06,44.14966,35.14622,0.0,0.0,0.0,42171
9946,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/8/2016,4/12/2016,1382.0,likely voters,1.67e-06,45.11943,35.03966,0.0,0.0,0.0,36744
9947,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/27/2016,7/3/2016,10072.0,registered voters,1.62e-06,43.59695,42.6169,2.674464,0.0,0.0,44497
9948,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/26/2016,4/29/2016,1964.0,registered voters,1.59e-06,47.53554,43.51745,0.0,0.0,0.0,44006
9949,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/7/2016,4/11/2016,1366.0,likely voters,1.57e-06,46.18924,32.83299,0.0,0.0,0.0,36745
9950,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/17/2015,12/21/2015,927.0,registered voters,1.57e-06,47.66384,45.34189,0.0,0.0,0.0,35468
9951,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/6/2016,4/10/2016,1343.0,likely voters,1.48e-06,45.55996,32.12544,0.0,0.0,0.0,36746
9952,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/5/2016,4/9/2016,1374.0,likely voters,1.44e-06,43.13301,34.31602,0.0,0.0,0.0,36747
9953,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/8/2016,4/11/2016,4015.0,registered voters,1.42e-06,46.8537,41.4533,0.0,0.0,0.0,42211
9954,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/13/2016,6/19/2016,16135.0,registered voters,1.41e-06,44.41509,42.61891,2.643491,0.0,0.0,44370
9955,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/2/2015,12/6/2015,1000.0,likely voters,1.39e-06,45.77198,42.65867,0.0,0.0,,35426
9956,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/4/2016,4/8/2016,1368.0,likely voters,1.37e-06,42.80339,34.10826,0.0,0.0,0.0,36707
9957,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/16/2015,12/17/2015,1267.0,voters,1.35e-06,41.26459,40.03045,0.0,0.0,,35454
9958,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/16/2015,12/20/2015,1140.0,registered voters,1.27e-06,46.92786,39.73288,0.0,0.0,0.0,35466
9959,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/16/2015,12/17/2015,1013.0,registered voters,1.26e-06,49.52503,38.6494,0.0,0.0,0.0,35456
9960,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/28/2016,4/1/2016,1661.0,likely voters,1.21e-06,43.54311,34.40756,0.0,0.0,0.0,36677
9961,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/20/2016,4/22/2016,2003.0,registered voters,1.2e-06,47.23305,44.51266,0.0,0.0,0.0,44005
9962,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/2/2016,4/6/2016,1291.0,likely voters,1.18e-06,40.55151,35.08425,0.0,0.0,0.0,36709
9963,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/3/2016,4/7/2016,1225.0,likely voters,1.17e-06,41.47668,34.4968,0.0,0.0,0.0,36708
9964,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/29/2016,4/2/2016,1522.0,likely voters,1.16e-06,41.86504,34.42406,0.0,0.0,0.0,36695
9965,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/27/2016,3/31/2016,1667.0,likely voters,1.16e-06,44.92088,33.19275,0.0,0.0,0.0,36678
9966,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/31/2016,4/4/2016,1356.0,likely voters,1.13e-06,41.6086,34.3534,0.0,0.0,0.0,36693
9967,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/1/2016,4/5/2016,1263.0,likely voters,1.11e-06,40.22412,36.47426,0.0,0.0,0.0,36692
9968,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/30/2016,4/3/2016,1352.0,likely voters,1.08e-06,41.39052,34.83571,0.0,0.0,0.0,36694
9969,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/26/2016,3/30/2016,1545.0,likely voters,1.02e-06,45.39993,33.97637,0.0,0.0,0.0,36679
9970,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,12/6/2015,12/9/2015,849.0,registered voters,9.98e-07,48.80267,41.38738,0.0,0.0,0.0,35440
9971,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/25/2016,3/29/2016,1531.0,likely voters,9.67e-07,45.57356,33.86567,0.0,0.0,0.0,36668
9972,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/15/2016,4/17/2016,2032.0,registered voters,9.61e-07,47.04322,41.49496,0.0,0.0,0.0,42185
9973,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/24/2016,3/28/2016,1508.0,likely voters,9.09e-07,43.55155,36.15092,0.0,0.0,0.0,36669
9974,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/23/2016,3/27/2016,1342.0,likely voters,7.73e-07,43.73061,36.33451,0.0,0.0,0.0,36670
9975,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/22/2016,3/26/2016,1311.0,likely voters,7.21e-07,41.90605,37.52122,0.0,0.0,0.0,36671
9976,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/20/2016,6/26/2016,5818.0,registered voters,6.97e-07,44.50985,40.6328,2.656349,0.0,0.0,44438
9977,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/21/2016,3/25/2016,1314.0,likely voters,6.91e-07,41.98233,37.4062,0.0,0.0,0.0,36657
9978,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,11/27/2015,12/1/2015,930.0,registered voters,6.65e-07,47.77229,43.83161,0.0,0.0,0.0,35405
9979,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,11/23/2015,11/30/2015,1473.0,registered voters,6.61e-07,47.0407,40.19308,0.0,0.0,0.0,35403
9980,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/20/2016,3/24/2016,1299.0,likely voters,6.53e-07,41.86188,38.48697,0.0,0.0,0.0,36655
9981,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/19/2016,3/23/2016,1281.0,likely voters,6.16e-07,41.54889,37.45547,0.0,0.0,0.0,36656
9982,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/19/2016,1/20/2016,843.0,likely voters,5.99e-07,43.43163,47.03556,0.0,0.0,0.0,35903
9983,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/6/2016,6/12/2016,9355.0,registered voters,5.97e-07,44.35514,42.56781,2.594252,0.0,0.0,44242
9984,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/17/2016,3/21/2016,1331.0,likely voters,5.85e-07,38.71554,40.69128,0.0,0.0,0.0,36642
9985,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/13/2016,3/17/2016,1533.0,likely voters,5.63e-07,40.00665,40.15813,0.0,0.0,0.0,36632
9986,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/16/2016,3/20/2016,1316.0,likely voters,5.53e-07,36.5116,41.08336,0.0,0.0,0.0,36643
9987,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/15/2016,3/19/2016,1369.0,likely voters,5.5e-07,38.21016,40.97268,0.0,0.0,0.0,36644
9988,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/14/2016,3/18/2016,1382.0,likely voters,5.31e-07,40.30817,40.76467,0.0,0.0,0.0,36634
9989,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/18/2016,3/22/2016,1122.0,likely voters,5.16e-07,39.3387,38.41347,0.0,0.0,0.0,36641
9990,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,11/29/2015,12/3/2015,746.0,likely voters,5.14e-07,48.02565,37.87049,0.0,0.0,0.0,35421
9991,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/1/2016,4/3/2016,2004.0,registered voters,4.93e-07,45.64287,42.36703,0.0,0.0,0.0,36689
9992,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/12/2016,3/16/2016,1375.0,likely voters,4.82e-07,40.60437,38.24832,0.0,0.0,0.0,36633
9993,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/11/2016,3/15/2016,1435.0,likely voters,4.81e-07,41.60258,39.34016,0.0,0.0,0.0,36622
9994,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,11/15/2015,11/16/2015,829.0,registered voters,4.73e-07,41.86858,48.68129,0.0,0.0,0.0,35385
9995,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/10/2016,3/14/2016,1432.0,likely voters,4.59e-07,39.30092,39.93136,0.0,0.0,0.0,36623
9996,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/23/2016,5/29/2016,12969.0,registered voters,4.47e-07,46.9562,47.22679,0.0,0.0,0.0,44160
9997,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/8/2016,3/12/2016,1510.0,likely voters,4.41e-07,40.60089,38.71132,0.0,0.0,0.0,36625
9998,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/9/2016,3/13/2016,1437.0,likely voters,4.4e-07,39.40031,38.62132,0.0,0.0,0.0,36624
9999,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/30/2016,6/5/2016,9240.0,registered voters,4.33e-07,48.0939,46.30881,0.0,0.0,0.0,44203
10000,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/6/2016,3/10/2016,1577.0,likely voters,4.21e-07,42.70591,34.88804,0.0,0.0,0.0,36600
10001,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/7/2016,3/11/2016,1500.0,likely voters,4.19e-07,41.10235,37.40057,0.0,0.0,0.0,36599
10002,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,11/16/2015,11/19/2015,1016.0,registered voters,3.99e-07,41.66925,45.8827,0.0,0.0,0.0,35400
10003,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/5/2016,3/9/2016,1561.0,likely voters,3.97e-07,44.50782,32.57497,0.0,0.0,0.0,36601
10004,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/29/2016,3/1/2016,1000.0,likely voters,3.91e-07,39.30832,36.60819,0.0,0.0,0.0,36528
10005,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,11/16/2015,11/17/2015,1360.0,voters,3.89e-07,43.41459,42.23025,0.0,0.0,0.0,35383
10006,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/4/2016,3/8/2016,1578.0,likely voters,3.84e-07,43.40734,32.56268,0.0,0.0,0.0,36563
10007,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/16/2016,5/22/2016,14513.0,registered voters,3.63e-07,46.80679,45.16674,0.0,0.0,0.0,44123
10008,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/24/2016,3/26/2016,2071.0,registered voters,3.63e-07,44.46487,42.24815,0.0,0.0,0.0,36662
10009,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/3/2016,3/7/2016,1512.0,likely voters,3.51e-07,42.40128,32.45253,0.0,0.0,0.0,36564
10010,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/2/2016,3/6/2016,1517.0,likely voters,3.37e-07,43.70047,32.64535,0.0,0.0,0.0,36565
10011,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/1/2016,3/5/2016,1428.0,likely voters,3.03e-07,42.70866,34.23365,0.0,0.0,0.0,36566
10012,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/10/2016,1/10/2016,2416.0,registered voters,2.99e-07,47.13241,49.57329,0.0,0.0,0.0,35856
10013,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Florida,11/29/2015,12/3/2015,404.0,likely voters,2.95e-07,46.68507,42.52878,0.0,0.0,0.0,35434
10014,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/29/2016,3/4/2016,1442.0,likely voters,2.92e-07,43.01501,34.9225,0.0,0.0,0.0,36535
10015,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/11/2016,3/13/2016,2978.0,registered voters,2.82e-07,47.33518,41.04499,0.0,0.0,0.0,36617
10016,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/18/2016,3/21/2016,2001.0,registered voters,2.8e-07,45.37296,42.12711,0.0,0.0,0.0,36636
10017,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/26/2016,3/1/2016,1555.0,likely voters,2.76e-07,42.32644,37.78041,0.0,0.0,0.0,36519
10018,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/28/2016,3/3/2016,1386.0,likely voters,2.69e-07,43.51488,36.71291,0.0,0.0,0.0,36536
10019,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/25/2016,2/29/2016,1561.0,likely voters,2.64e-07,42.33376,37.96201,0.0,0.0,0.0,36520
10020,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/24/2016,2/28/2016,1573.0,likely voters,2.54e-07,41.14117,39.44411,0.0,0.0,0.0,36521
10021,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/23/2016,2/27/2016,1625.0,likely voters,2.51e-07,41.35281,38.82619,0.0,0.0,0.0,36522
10022,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/27/2016,3/2/2016,1346.0,likely voters,2.49e-07,43.41902,36.39889,0.0,0.0,0.0,36537
10023,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/22/2016,2/26/2016,1659.0,likely voters,2.45e-07,42.16275,38.40682,0.0,0.0,0.0,36478
10024,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/16/2016,3/18/2016,2011.0,registered voters,2.41e-07,45.34442,41.08632,0.0,0.0,0.0,36630
10025,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/9/2016,5/15/2016,12507.0,registered voters,2.28e-07,47.58318,47.16473,0.0,0.0,0.0,44072
10026,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/21/2016,2/25/2016,1416.0,likely voters,2e-07,41.87197,38.08737,0.0,0.0,0.0,36479
10027,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/17/2016,2/21/2016,1606.0,likely voters,1.89e-07,39.3049,37.50086,0.0,0.0,0.0,36426
10028,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/18/2016,2/22/2016,1515.0,likely voters,1.87e-07,39.39606,37.7225,0.0,0.0,0.0,36425
10029,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/20/2016,2/24/2016,1366.0,likely voters,1.84e-07,41.8795,37.66579,0.0,0.0,0.0,36480
10030,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,Virginia,11/9/2015,11/13/2015,555.0,registered voters,1.69e-07,49.3535,36.90794,0.0,0.0,0.0,35390
10031,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/16/2016,2/20/2016,1490.0,likely voters,1.68e-07,39.5132,37.17867,0.0,0.0,0.0,36427
10032,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/19/2016,2/23/2016,1297.0,likely voters,1.67e-07,41.18774,35.74366,0.0,0.0,0.0,36424
10033,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/15/2016,2/19/2016,1503.0,likely voters,1.62e-07,39.92072,38.05755,0.0,0.0,0.0,36401
10034,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/14/2016,2/18/2016,1530.0,likely voters,1.58e-07,42.22826,37.63837,0.0,0.0,0.0,36402
10035,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,5/2/2016,5/8/2016,11089.0,registered voters,1.49e-07,48.29241,46.09735,0.0,0.0,0.0,44042
10036,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/13/2016,2/17/2016,1269.0,likely voters,1.25e-07,43.53706,37.11921,0.0,0.0,0.0,36403
10037,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,4/25/2016,5/1/2016,12462.0,registered voters,1.23e-07,41.95528,39.0482,0.0,0.0,0.0,44018
10038,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/11/2016,2/15/2016,1280.0,likely voters,1.16e-07,42.45643,37.97654,0.0,0.0,0.0,36372
10039,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/10/2016,2/14/2016,1272.0,likely voters,1.1e-07,41.16724,37.8546,0.0,0.0,0.0,36373
10040,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/12/2016,2/16/2016,1152.0,likely voters,1.09e-07,43.24675,38.19787,0.0,0.0,0.0,36371
10041,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,3/4/2016,3/6/2016,1516.0,registered voters,1.06e-07,46.33554,41.96616,0.0,0.0,0.0,36560
10042,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/9/2016,2/13/2016,1269.0,likely voters,1.05e-07,40.27651,38.53054,0.0,0.0,0.0,36370
10043,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/8/2016,2/12/2016,1288.0,likely voters,1.02e-07,40.88286,37.60839,0.0,0.0,0.0,36338
10044,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/7/2016,2/11/2016,1284.0,likely voters,9.76e-08,41.38911,36.78796,0.0,0.0,0.0,36339
10045,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/6/2016,2/10/2016,1304.0,likely voters,9.48e-08,42.89679,36.16368,0.0,0.0,0.0,36340
10046,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/5/2016,2/9/2016,1322.0,likely voters,9.2e-08,45.5036,33.64002,0.0,0.0,0.0,36066
10047,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/4/2016,2/8/2016,1311.0,likely voters,8.73e-08,43.40916,35.61729,0.0,0.0,0.0,36067
10048,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/3/2016,2/7/2016,1310.0,likely voters,8.36e-08,43.21472,35.89819,0.0,0.0,0.0,36068
10049,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/2/2016,2/6/2016,1332.0,likely voters,8.14e-08,42.12064,36.87804,0.0,0.0,0.0,36069
10050,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/29/2016,2/2/2016,1573.0,likely voters,8.06e-08,44.64678,35.09433,0.0,0.0,0.0,36014
10051,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,2/1/2016,2/5/2016,1318.0,likely voters,7.7e-08,42.02907,36.55829,0.0,0.0,0.0,36041
10052,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/30/2016,2/3/2016,1426.0,likely voters,7.64e-08,42.43819,36.91776,0.0,0.0,0.0,36040
10053,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/28/2016,2/1/2016,1557.0,likely voters,7.63e-08,43.95528,35.27068,0.0,0.0,0.0,36015
10054,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/31/2016,2/4/2016,1345.0,likely voters,7.53e-08,40.33213,38.84077,0.0,0.0,0.0,36039
10055,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/27/2016,1/31/2016,1584.0,likely voters,7.42e-08,44.46345,35.34749,0.0,0.0,0.0,36016
10056,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,6/2/2016,6/5/2016,1417.0,registered voters,7.26e-08,41.30434,44.51723,2.559403,0.0,0.0,44209
10057,2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/1/16,U.S.,1/26/2016,1/30/2016,1578.0,likely voters,7.07e-08,44.27208,35.42365,0.0,0.0,0.0,36017
