question_id,start_date,end_date,pollster_id,pollster,sponsors,sample_size,population,methodology,url,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
114663,3/25/2019,3/26/2019,1508,Harris Poll,Harvard,1437,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/03/March2019_HHP_RegisteredVoters_Crosstabs.pdf,Donald Trump,39,56,21,17,11,46
95995,3/24/2019,3/26/2019,568,YouGov,Economist,1242,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Joseph R. Biden Jr.,51,42,27,24,16,26
95992,3/24/2019,3/26/2019,568,YouGov,Economist,1246,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Stacey Yvonne Abrams,33,30,17,16,8,22
95998,3/24/2019,3/26/2019,568,YouGov,Economist,1241,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Cory A. Booker,36,38,15,21,10,28
96001,3/24/2019,3/26/2019,568,YouGov,Economist,1242,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Pete Buttigieg,24,15,12,12,7,8
96004,3/24/2019,3/26/2019,568,YouGov,Economist,1243,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Julián Castro,24,28,7,17,10,18
96007,3/24/2019,3/26/2019,568,YouGov,Economist,1241,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,John K. Delaney,11,15,3,8,7,8
96010,3/24/2019,3/26/2019,568,YouGov,Economist,1242,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Tulsi Gabbard,17,27,5,12,13,14
96013,3/24/2019,3/26/2019,568,YouGov,Economist,1243,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Kirsten E. Gillibrand,28,38,7,21,13,25
96016,3/24/2019,3/26/2019,568,YouGov,Economist,1243,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Kamala D. Harris,36,40,18,18,9,31
96019,3/24/2019,3/26/2019,568,YouGov,Economist,1238,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,John Hickenlooper,18,25,3,15,11,14
96022,3/24/2019,3/26/2019,568,YouGov,Economist,1245,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Jay Robert Inslee,14,15,4,10,6,9
96025,3/24/2019,3/26/2019,568,YouGov,Economist,1239,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Amy Klobuchar,26,31,8,18,14,17
96028,3/24/2019,3/26/2019,568,YouGov,Economist,1245,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Beto O'Rourke,36,40,14,22,11,29
96037,3/24/2019,3/26/2019,568,YouGov,Economist,1243,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Andrew Yang,14,20,4,10,8,12
96031,3/24/2019,3/26/2019,568,YouGov,Economist,1244,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Bernard Sanders,43,51,20,23,15,36
96034,3/24/2019,3/26/2019,568,YouGov,Economist,1245,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6ujvi5p8z1/econTabReport.pdf,Elizabeth Warren,40,47,19,21,10,37
96061,3/25/2019,3/26/2019,1508,Harris Poll,Harvard,1437,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/03/March2019_HHP_RegisteredVoters_Crosstabs.pdf,Elizabeth Warren,30,43,8,22,17,26
95877,3/17/2019,3/19/2019,568,YouGov,Economist,1278,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Joseph R. Biden Jr.,52,39,27,25,14,25
114787,3/17/2019,3/19/2019,568,YouGov,Economist,1278,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Donald Trump,42,56,30,12,8,48
95913,3/17/2019,3/19/2019,568,YouGov,Economist,1277,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Bernard Sanders,44,49,20,24,14,35
95880,3/17/2019,3/19/2019,568,YouGov,Economist,1281,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Cory A. Booker,33,37,12,21,9,28
95883,3/17/2019,3/19/2019,568,YouGov,Economist,1284,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Pete Buttigieg,17,18,7,10,7,11
95886,3/17/2019,3/19/2019,568,YouGov,Economist,1281,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Julián Castro,24,28,8,16,9,19
95889,3/17/2019,3/19/2019,568,YouGov,Economist,1281,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,John K. Delaney,12,18,3,9,8,10
95892,3/17/2019,3/19/2019,568,YouGov,Economist,1279,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Tulsi Gabbard,17,29,5,12,13,16
95895,3/17/2019,3/19/2019,568,YouGov,Economist,1281,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Kirsten E. Gillibrand,25,35,7,18,11,24
95898,3/17/2019,3/19/2019,568,YouGov,Economist,1279,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Kamala D. Harris,36,39,15,21,8,31
95901,3/17/2019,3/19/2019,568,YouGov,Economist,1282,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,John Hickenlooper,19,23,6,13,10,13
95904,3/17/2019,3/19/2019,568,YouGov,Economist,1279,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Jay Robert Inslee,16,18,6,10,6,12
95907,3/17/2019,3/19/2019,568,YouGov,Economist,1280,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Amy Klobuchar,24,30,8,16,12,18
95910,3/17/2019,3/19/2019,568,YouGov,Economist,1280,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Beto O'Rourke,34,39,13,21,11,28
95919,3/17/2019,3/19/2019,568,YouGov,Economist,1278,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Andrew Yang,11,19,4,7,7,12
95916,3/17/2019,3/19/2019,568,YouGov,Economist,1279,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/civrx2u2zk/econTabReport.pdf,Elizabeth Warren,39,45,16,23,10,35
114749,3/13/2019,3/17/2019,458,Suffolk University,,1000,rv,Live Phone,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/3_22_2019_complete_tables_pdftxt.pdf?la=en&hash=2D225CC30F690D52C81D1749F67C41DE339D1BD4,Donald Trump,42,50,,,,
114744,3/14/2019,3/17/2019,1361,CNN/SSRS,CNN,914,rv,Live Phone,http://cdn.cnn.com/cnn/2019/images/03/19/rel4b.-.2020.pdf,Donald Trump,42,53,,,,
114800,3/15/2019,3/17/2019,1189,Morning Consult,Politico,1991,rv,Online,https://morningconsult.com/wp-content/uploads/2019/03/190334_crosstabs_POLITICO_RVs_v1_ML.pdf,Donald Trump,41,53,,,,
95871,3/14/2019,3/17/2019,1361,CNN/SSRS,CNN,914,rv,Live Phone,http://cdn.cnn.com/cnn/2019/images/03/19/rel4b.-.2020.pdf,Bernard Sanders,46,45,,,,
95859,3/14/2019,3/17/2019,1361,CNN/SSRS,CNN,914,rv,Live Phone,http://cdn.cnn.com/cnn/2019/images/03/19/rel4b.-.2020.pdf,Cory A. Booker,27,28,,,,
95862,3/14/2019,3/17/2019,1361,CNN/SSRS,CNN,914,rv,Live Phone,http://cdn.cnn.com/cnn/2019/images/03/19/rel4b.-.2020.pdf,John Hickenlooper,8,10,,,,
95865,3/14/2019,3/17/2019,1361,CNN/SSRS,CNN,914,rv,Live Phone,http://cdn.cnn.com/cnn/2019/images/03/19/rel4b.-.2020.pdf,Jay Robert Inslee,7,7,,,,
95868,3/14/2019,3/17/2019,1361,CNN/SSRS,CNN,914,rv,Live Phone,http://cdn.cnn.com/cnn/2019/images/03/19/rel4b.-.2020.pdf,Amy Klobuchar,15,19,,,,
95874,3/14/2019,3/17/2019,1361,CNN/SSRS,CNN,914,rv,Live Phone,http://cdn.cnn.com/cnn/2019/images/03/19/rel4b.-.2020.pdf,Beto O'Rourke,27,30,,,,
114788,3/10/2019,3/12/2019,568,YouGov,Economist,1273,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Donald Trump,44,55,33,11,6,49
95772,3/10/2019,3/12/2019,568,YouGov,Economist,1273,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Joseph R. Biden Jr.,51,43,28,23,15,28
95808,3/10/2019,3/12/2019,568,YouGov,Economist,1275,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Bernard Sanders,43,49,19,24,14,35
95775,3/10/2019,3/12/2019,568,YouGov,Economist,1272,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Cory A. Booker,35,39,14,21,9,30
95778,3/10/2019,3/12/2019,568,YouGov,Economist,1268,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Pete Buttigieg,17,17,7,10,6,11
95781,3/10/2019,3/12/2019,568,YouGov,Economist,1272,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Julián Castro,26,31,9,17,9,22
95784,3/10/2019,3/12/2019,568,YouGov,Economist,1270,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,John K. Delaney,12,21,3,9,9,12
95787,3/10/2019,3/12/2019,568,YouGov,Economist,1271,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Tulsi Gabbard,17,31,5,12,12,19
95790,3/10/2019,3/12/2019,568,YouGov,Economist,1271,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Kirsten E. Gillibrand,27,38,7,20,13,25
95793,3/10/2019,3/12/2019,568,YouGov,Economist,1277,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Kamala D. Harris,37,41,18,19,9,32
95796,3/10/2019,3/12/2019,568,YouGov,Economist,1275,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,John Hickenlooper,18,25,5,13,10,15
95799,3/10/2019,3/12/2019,568,YouGov,Economist,1272,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Jay Robert Inslee,14,22,5,9,9,13
95802,3/10/2019,3/12/2019,568,YouGov,Economist,1275,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Amy Klobuchar,25,34,9,16,13,21
95805,3/10/2019,3/12/2019,568,YouGov,Economist,1274,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Beto O'Rourke,34,37,15,19,9,28
95814,3/10/2019,3/12/2019,568,YouGov,Economist,1272,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Andrew Yang,14,18,5,9,7,11
95811,3/10/2019,3/12/2019,568,YouGov,Economist,1273,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/a5islr4zij/econTabReport.pdf,Elizabeth Warren,38,48,17,21,12,36
114713,3/8/2019,3/10/2019,1189,Morning Consult,Politico,1994,rv,Online,https://morningconsult.com/wp-content/uploads/2019/03/190318_crosstabs_POLITICO_RVs_v1_DK.pdf,Donald Trump,39,55,,,,
95749,3/9/2019,3/10/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-mar-9-10-3/,Bernard Sanders,41,43,16,25,15,28
95737,3/9/2019,3/10/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-mar-9-10-3/,Cory A. Booker,25,28,8,17,11,17
95739,3/9/2019,3/10/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-mar-9-10-3/,Julián Castro,19,19,4,15,7,12
95741,3/9/2019,3/10/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-mar-9-10-3/,Tulsi Gabbard,13,17,3,10,9,8
95743,3/9/2019,3/10/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-mar-9-10-3/,Kamala D. Harris,28,31,10,18,10,21
95745,3/9/2019,3/10/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-mar-9-10-3/,Jay Robert Inslee,12,12,3,9,6,6
95747,3/9/2019,3/10/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-mar-9-10-3/,Beto O'Rourke,23,25,7,16,9,16
95751,3/9/2019,3/10/2019,1416,HarrisX,ScottRasmussen.com,1001,rv,Online,https://scottrasmussen.com/crosstabs-mar-9-10-3/,Marianne Williamson,10,11,3,7,7,4
95769,3/8/2019,3/10/2019,1189,Morning Consult,Politico,1994,rv,Online,https://morningconsult.com/wp-content/uploads/2019/03/190318_crosstabs_POLITICO_RVs_v1_DK.pdf,Andrew Yang,8,11,,,,
95753,3/8/2019,3/9/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-mar-8-9-4/,Joseph R. Biden Jr.,53,31,26,27,14,17
95765,3/8/2019,3/9/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-mar-8-9-4/,Elizabeth Warren,33,36,13,20,10,26
95755,3/8/2019,3/9/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-mar-8-9-4/,Pete Buttigieg,16,11,8,8,6,5
95757,3/8/2019,3/9/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-mar-8-9-4/,John K. Delaney,17,16,6,11,8,8
95759,3/8/2019,3/9/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-mar-8-9-4/,Kirsten E. Gillibrand,23,23,9,14,9,14
95761,3/8/2019,3/9/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-mar-8-9-4/,John Hickenlooper,18,16,7,11,7,9
95763,3/8/2019,3/9/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-mar-8-9-4/,Amy Klobuchar,21,19,8,13,8,11
95767,3/8/2019,3/9/2019,1416,HarrisX,ScottRasmussen.com,1000,rv,Online,https://scottrasmussen.com/crosstabs-mar-8-9-4/,Andrew Yang,13,13,5,8,7,6
114789,3/3/2019,3/5/2019,568,YouGov,Economist,1298,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Donald Trump,46,53,33,13,6,47
95642,3/3/2019,3/5/2019,568,YouGov,Economist,1301,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Cory A. Booker,35,39,13,22,9,30
95645,3/3/2019,3/5/2019,568,YouGov,Economist,1303,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Pete Buttigieg,16,15,6,10,6,9
95648,3/3/2019,3/5/2019,568,YouGov,Economist,1302,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Julián Castro,28,29,9,19,8,21
95651,3/3/2019,3/5/2019,568,YouGov,Economist,1298,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,John K. Delaney,11,17,3,8,7,10
95654,3/3/2019,3/5/2019,568,YouGov,Economist,1297,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Tulsi Gabbard,15,30,4,11,13,17
95657,3/3/2019,3/5/2019,568,YouGov,Economist,1300,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Kirsten E. Gillibrand,28,37,7,21,12,25
95660,3/3/2019,3/5/2019,568,YouGov,Economist,1300,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Kamala D. Harris,38,40,18,20,8,32
95663,3/3/2019,3/5/2019,568,YouGov,Economist,1299,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Jay Robert Inslee,15,20,6,9,7,13
95666,3/3/2019,3/5/2019,568,YouGov,Economist,1296,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Amy Klobuchar,25,35,10,15,14,21
95672,3/3/2019,3/5/2019,568,YouGov,Economist,1298,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Elizabeth Warren,39,46,15,24,11,35
95669,3/3/2019,3/5/2019,568,YouGov,Economist,1296,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9d5s05pspt/econTabReport.pdf,Bernard Sanders,41,51,18,23,13,38
114714,3/1/2019,3/3/2019,1189,Morning Consult,Politico,1993,rv,Online,https://morningconsult.com/wp-content/uploads/2019/03/190301_crosstabs_POLITICO_RVs.pdf,Donald Trump,41,53,,,,
114790,2/24/2019,2/26/2019,568,YouGov,Economist,1326,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Donald Trump,44,54,32,12,6,48
95590,2/24/2019,2/26/2019,568,YouGov,Economist,1321,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Bernard Sanders,44,48,22,22,13,35
95566,2/24/2019,2/26/2019,568,YouGov,Economist,1317,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Cory A. Booker,34,38,15,19,10,28
95569,2/24/2019,2/26/2019,568,YouGov,Economist,1315,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Pete Buttigieg,15,14,5,10,6,8
95572,2/24/2019,2/26/2019,568,YouGov,Economist,1312,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Julián Castro,24,28,9,15,9,19
95575,2/24/2019,2/26/2019,568,YouGov,Economist,1318,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,John K. Delaney,11,16,3,8,7,9
95578,2/24/2019,2/26/2019,568,YouGov,Economist,1316,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Tulsi Gabbard,16,29,4,12,13,16
95581,2/24/2019,2/26/2019,568,YouGov,Economist,1321,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Kirsten E. Gillibrand,26,36,8,18,13,23
95584,2/24/2019,2/26/2019,568,YouGov,Economist,1315,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Kamala D. Harris,37,40,19,18,9,31
95587,2/24/2019,2/26/2019,568,YouGov,Economist,1322,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Amy Klobuchar,25,32,8,17,13,19
95593,2/24/2019,2/26/2019,568,YouGov,Economist,1321,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/oo6kz6sf4b/econTabReport.pdf,Elizabeth Warren,37,46,16,21,11,35
114715,2/22/2019,2/24/2019,1189,Morning Consult,Politico,1994,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190245_crosstabs_POLITICO_RVs_v1_ML.pdf,Donald Trump,41,53,,,,
95554,2/19/2019,2/20/2019,1508,Harris Poll,Harvard,1792,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/02/HHP_Feb2019_RV_crosstabs.pdf,Bernard Sanders,49,39,19,31,15,24
95558,2/19/2019,2/20/2019,1508,Harris Poll,Harvard,1792,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/02/HHP_Feb2019_RV_crosstabs.pdf,Joseph R. Biden Jr.,54,32,25,29,15,17
114664,2/19/2019,2/20/2019,1508,Harris Poll,Harvard,1792,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/02/HHP_Feb2019_RV_crosstabs.pdf,Donald Trump,40,55,23,17,10,45
95556,2/19/2019,2/20/2019,1508,Harris Poll,Harvard,1792,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/02/HHP_Feb2019_RV_crosstabs.pdf,Elizabeth Warren,34,40,10,24,14,26
95451,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Joseph R. Biden Jr.,50,32,,,,
114716,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Donald Trump,41,52,,,,
114791,2/17/2019,2/19/2019,568,YouGov,Economist,1310,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Donald Trump,44,53,31,13,6,47
95453,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Bernard Sanders,44,38,,,,
95514,2/17/2019,2/19/2019,568,YouGov,Economist,1301,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Bernard Sanders,42,49,18,24,14,35
95490,2/17/2019,2/19/2019,568,YouGov,Economist,1299,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Cory A. Booker,33,37,13,20,9,28
95481,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Pete Buttigieg,8,9,,,,
95496,2/17/2019,2/19/2019,568,YouGov,Economist,1304,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Julián Castro,23,28,7,16,10,18
95499,2/17/2019,2/19/2019,568,YouGov,Economist,1300,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,John K. Delaney,11,17,2,9,8,9
95502,2/17/2019,2/19/2019,568,YouGov,Economist,1299,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Tulsi Gabbard,16,28,5,11,11,17
95505,2/17/2019,2/19/2019,568,YouGov,Economist,1298,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Kirsten E. Gillibrand,27,33,8,19,11,22
95508,2/17/2019,2/19/2019,568,YouGov,Economist,1297,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Kamala D. Harris,37,37,19,18,8,29
95511,2/17/2019,2/19/2019,568,YouGov,Economist,1304,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/873pc8imz6/econTabReport.pdf,Amy Klobuchar,26,28,9,17,11,17
95457,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Beto O'Rourke,22,21,,,,
95459,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Kamala D. Harris,26,23,,,,
95461,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Sherrod Brown,13,14,,,,
95463,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Amy Klobuchar,17,16,,,,
95465,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Cory A. Booker,23,23,,,,
95467,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Eric H. Holder,18,25,,,,
95469,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,Jay Robert Inslee,9,10,,,,
95471,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,John K. Delaney,8,13,,,,
95473,2/15/2019,2/19/2019,1189,Morning Consult,Politico,1914,rv,Online,https://morningconsult.com/wp-content/uploads/2019/02/190232_crosstabs_POLITICO_RVs_v4_che.pdf,John Hickenlooper,9,11,,,,
