poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,imputed_sample_size,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
78574,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,3/10/2022,3/14/2022,,,,153611,1225,rv,,rv,,3/15/2022 9:58,,https://ph.news.yahoo.com/poll-americans-warm-to-bidens-approach-on-russia-and-ukraine-125641393.html,,FALSE,,1225,11,Donald Trump,39,58,3,22,17,10,48
78574,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,3/10/2022,3/14/2022,,,,170363,1623,a,,a,,3/7/2023 14:51,,https://www.scribd.com/document/564786637/20220314-Yahoo-Tabs-Ukraine,,FALSE,,1623,42,Joe Biden,42,51,7,18,24,14,37
78574,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,3/10/2022,3/14/2022,,,,170364,1228,rv,,rv,,3/7/2023 14:51,,https://www.scribd.com/document/564786637/20220314-Yahoo-Tabs-Ukraine,,FALSE,,1228,42,Joe Biden,45,51,3,22,23,11,40
78813,961,SocialSphere,1431,Murmuration,SocialSphere,307,SocialSphere,B/C,Online Panel,,3/6/2022,3/14/2022,,,,154881,6565,rv,,rv,,4/25/2022 20:55,,https://murmuration.org/static/2022-Murmuration-Benchmark-Poll-Memo.pdf,,FALSE,,6565,11,Donald Trump,40,56,4,24,16,10,45
78813,961,SocialSphere,1431,Murmuration,SocialSphere,307,SocialSphere,B/C,Online Panel,,3/6/2022,3/14/2022,,,,170308,1075,rv,,rv,,3/7/2023 14:44,,https://www.the74million.org/article/analysis-new-politics-of-education-poll-shows-americans-think-schools-are-important-need-to-be-fixed-that-not-culture-wars-must-inform-the-next-election/,,FALSE,,1075,42,Joe Biden,44,52,4,22,22,12,40
78569,1691,Schoen Cooperman,,,Schoen Cooperman Research,301,Schoen Cooperman Research,B/C,Online Panel/Text-to-Web,,3/2/2022,3/9/2022,,,,169606,800,lv,,lv,,3/3/2023 15:31,,https://drive.google.com/file/d/16XNiFaexghdlXOTAAtfx2aLkr5rDyUSr/view,,FALSE,,800,11,Donald Trump,45,53,2,29,16,8,45
78569,1691,Schoen Cooperman,,,Schoen Cooperman Research,301,Schoen Cooperman Research,B/C,Online Panel/Text-to-Web,,3/2/2022,3/9/2022,,,,170302,800,lv,,lv,,3/7/2023 14:43,,https://drive.google.com/file/d/16XNiFaexghdlXOTAAtfx2aLkr5rDyUSr/view,,FALSE,,800,42,Joe Biden,44,54,2,21,23,13,41
78551,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,3/5/2022,3/8/2022,,,,153522,1500,a,,a,,3/9/2022 8:39,,https://docs.cdn.yougov.com/nnyqh3ib1d/econToplines.pdf,,FALSE,,1500,11,Donald Trump,41,54,6,24,17,12,42
78551,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,3/5/2022,3/8/2022,,,,153523,1227,rv,,rv,,3/9/2022 8:39,,https://docs.cdn.yougov.com/qtaw15lnp8/econTabReport.pdf,,FALSE,,1227,11,Donald Trump,41,54,4,25,16,11,43
78551,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,3/5/2022,3/8/2022,,,,169942,1500,a,,a,,3/7/2023 13:14,,https://docs.cdn.yougov.com/qtaw15lnp8/econTabReport.pdf,,FALSE,,1500,42,Joe Biden,47,49,4,25,22,11,38
78551,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,3/5/2022,3/8/2022,,,,169943,1213,rv,,rv,,3/7/2023 13:14,,https://docs.cdn.yougov.com/qtaw15lnp8/econTabReport.pdf,,FALSE,,1213,42,Joe Biden,49,48,3,28,21,9,39
78988,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,3/5/2022,3/7/2022,,,,170269,2005,rv,,rv,,3/7/2023 14:00,,https://morningconsult.com/2022/05/19/republicans-skeptical-us-role-ukraine/,,FALSE,,2005,42,Joe Biden,46,51,0,22,23,11,40
78633,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,3/4/2022,3/7/2022,,,,170270,2005,rv,,rv,,3/7/2023 14:00,,https://morningconsult.com/2022/03/21/redistricting-racial-partisan-county-gerrymandering-survey/,,FALSE,,2005,42,Joe Biden,46,51,0,22,23,11,40
78563,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,3/3/2022,3/7/2022,,,,153590,1000,rv,,rv,,3/15/2022 9:30,,https://navigatorresearch.org/wp-content/uploads/2022/03/Navigator-Toplines-3.08.2022.pdf,,FALSE,,1000,11,Donald Trump,42,56,3,24,18,9,47
78563,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,3/3/2022,3/7/2022,,,,169836,1000,rv,,rv,,3/7/2023 13:06,,https://navigatorresearch.org/wp-content/uploads/2022/03/Navigator-Toplines-3.08.2022.pdf,,FALSE,,1000,42,Joe Biden,46,52,2,22,24,13,39
78565,1699,Fabrizio/Impact,276,Wall Street Journal,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,B/C,Live Phone/Text-to-Web,,3/2/2022,3/7/2022,,,,153561,1500,rv,,rv,,3/11/2022 9:54,,https://www.wsj.com/articles/wsj-poll-biden-ukraine-inflation-midterms-11646975533,,FALSE,,1500,11,Donald Trump,41,55,4,26,15,6,48
78565,1699,Fabrizio/Impact,276,Wall Street Journal,"Fabrizio, Lee & Associates/Impact Research",694,Fabrizio Lee & Associates/Impact Research,B/C,Live Phone/Text-to-Web,,3/2/2022,3/7/2022,,,,170223,1500,rv,,rv,,3/7/2023 13:41,,https://s.wsj.net/public/resources/documents/WSJPOLL032022.pdf,,FALSE,,1500,42,Joe Biden,41,56,3,22,19,10,47
78543,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,3/4/2022,3/6/2022,,,,153496,2005,rv,,rv,,3/8/2022 17:18,,https://morningconsult.com/2022/03/08/biden-approval-improves-state-of-the-union-ukraine/,,FALSE,,2005,42,Joe Biden,45,51,4,22,23,12,39
78543,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,3/4/2022,3/6/2022,,,,153504,2005,rv,,rv,,3/9/2022 8:10,,https://assets.morningconsult.com/wp-uploads/2022/03/08161506/2203034_crosstabs_POLITICO_RVs_v1_SH.pdf,,FALSE,,2005,11,Donald Trump,45,52,4,,,,
78543,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,3/4/2022,3/6/2022,,,,168083,2005,rv,,rv,,2/8/2023 15:42,,https://assets.morningconsult.com/wp-uploads/2022/03/08161506/2203034_crosstabs_POLITICO_RVs_v1_SH.pdf,,FALSE,,2005,25,Mike Pence,41,44,14,,,,
78543,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,3/4/2022,3/6/2022,,,,169728,2005,rv,,rv,,3/7/2023 12:56,,https://morningconsult.com/2022/03/08/biden-approval-improves-state-of-the-union-ukraine/,,FALSE,,2005,42,Joe Biden,45,51,4,,,,
78738,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,3/3/2022,3/5/2022,,,,170268,4420,a,,a,,3/7/2023 13:59,,https://morningconsult.com/2022/04/11/metaverse-activities-generations-survey/,,FALSE,,4420,42,Joe Biden,45,50,0,22,23,12,37
78521,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/26/2022,3/1/2022,,,,153142,1500,a,,a,,3/2/2022 10:02,,https://docs.cdn.yougov.com/omtmdczu48/econToplines.pdf,,FALSE,,1500,11,Donald Trump,42,50,7,25,17,8,42
78521,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/26/2022,3/1/2022,,,,153143,1205,rv,,rv,,3/2/2022 10:02,,https://docs.cdn.yougov.com/aa58ig9d3b/econTabReport.pdf,,FALSE,,1205,11,Donald Trump,44,51,4,26,18,9,42
78521,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/26/2022,3/1/2022,,,,169939,1500,a,,a,,3/7/2023 13:14,,https://docs.cdn.yougov.com/omtmdczu48/econToplines.pdf,,FALSE,,1500,42,Joe Biden,44,49,7,23,21,10,39
78521,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/26/2022,3/1/2022,,,,169940,1189,rv,,rv,,3/7/2023 13:14,,https://docs.cdn.yougov.com/omtmdczu48/econToplines.pdf,,FALSE,,1189,42,Joe Biden,46,51,4,25,21,10,41
78571,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,2/26/2022,2/27/2022,,,,170267,2210,a,,a,,3/7/2023 13:59,,https://morningconsult.com/2022/03/01/sports-russia-ukraine-invasion/,,FALSE,,2210,42,Joe Biden,45,51,0,19,27,15,36
78509,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,2/25/2022,2/27/2022,,,,153145,2004,rv,,rv,,3/2/2022 10:02,,https://assets.morningconsult.com/wp-uploads/2022/03/02054309/2202168_crosstabs_POLITICO_RVs_v1_SH.pdf,,FALSE,,2004,11,Donald Trump,42,56,2,,,,
78509,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,2/25/2022,2/27/2022,,,,168079,2004,rv,,rv,,2/8/2023 15:42,,https://assets.morningconsult.com/wp-uploads/2022/03/02054309/2202168_crosstabs_POLITICO_RVs_v1_SH.pdf,,FALSE,,2004,25,Mike Pence,38,52,10,,,,
78509,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,2/25/2022,2/27/2022,,,,169726,2004,rv,,rv,,3/7/2023 12:56,,https://morningconsult.com/2022/02/28/biden-approval-rating-ukraine-crisis/,,FALSE,,2004,42,Joe Biden,42,55,3,,,,
78507,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,2/24/2022,2/27/2022,,,,153026,1532,a,,a,,2/28/2022 10:59,,https://news.yahoo.com/poll-74-percent-of-americans-call-russias-ukraine-invasion-unjustified-142128676.html,,FALSE,,1532,11,Donald Trump,38,55,7,19,19,12,43
78507,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,2/24/2022,2/27/2022,,,,153027,1168,rv,,rv,,2/28/2022 10:59,,https://news.yahoo.com/poll-74-percent-of-americans-call-russias-ukraine-invasion-unjustified-142128676.html,,FALSE,,1168,11,Donald Trump,39,57,3,20,19,10,47
78507,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,2/24/2022,2/27/2022,,,,170360,1532,a,,a,,3/7/2023 14:51,,https://www.scribd.com/document/561708803/20220228-yahoo-tabs-abb-1,,FALSE,,1532,42,Joe Biden,41,51,8,17,24,14,37
78507,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,2/24/2022,2/27/2022,,,,170361,1168,rv,,rv,,3/7/2023 14:51,,https://www.scribd.com/document/561708803/20220228-yahoo-tabs-abb-1,,FALSE,,1168,42,Joe Biden,43,52,4,20,23,12,40
78499,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,2/23/2022,2/24/2022,,,,152995,2026,rv,,rv,,2/25/2022 21:11,,https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/a7e91458-499d-d0b4-70c5-192fa4bba67f/HHP_Feb_2022_Final_Deck_002_.pdf,,FALSE,,2026,11,Donald Trump,46,47,7,28,19,11,36
78499,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,2/23/2022,2/24/2022,,,,168370,2026,rv,,rv,,2/8/2023 16:01,,http://harvardharrispoll.com/wp-content/uploads/2022/03/CAPS-HHP_February2022_Topline.pdf,,FALSE,,2026,25,Mike Pence,44,39,17,14,29,18,22
78499,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,2/23/2022,2/24/2022,,,,168372,2026,rv,,rv,,2/8/2023 16:01,,http://harvardharrispoll.com/wp-content/uploads/2022/03/CAPS-HHP_February2022_Topline.pdf,,FALSE,,2026,3084,Ron DeSantis,35,31,34,18,16,11,21
78499,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,2/23/2022,2/24/2022,,,,168373,2026,rv,,rv,,2/8/2023 16:01,,http://harvardharrispoll.com/wp-content/uploads/2022/03/CAPS-HHP_February2022_Topline.pdf,,FALSE,,2026,2712,Tim Scott,24,24,52,10,14,12,12
78499,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,2/23/2022,2/24/2022,,,,169893,2026,rv,,rv,,3/7/2023 13:10,,http://harvardharrispoll.com/wp-content/uploads/2022/03/HHP_Feb2022.pdf,,FALSE,,2026,42,Joe Biden,37,54,8,17,19,12,42
78492,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,2/19/2022,2/23/2022,,,,152936,1078,rv,,rv,,2/24/2022 15:18,,https://echeloninsights.com/in-the-news/february-22-omnibus-political-2/,,FALSE,,1078,11,Donald Trump,42,55,3,23,19,8,46
78492,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,2/19/2022,2/23/2022,,,,168477,1078,rv,,rv,,2/8/2023 16:12,,https://echeloninsights.com/in-the-news/february-22-omnibus-political-2/,,FALSE,,1078,3084,Ron DeSantis,28,33,39,16,12,8,25
78492,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,2/19/2022,2/23/2022,,,,168479,1078,rv,,rv,,2/8/2023 16:13,,https://echeloninsights.com/in-the-news/february-22-omnibus-political-2/,,FALSE,,1078,25,Mike Pence,39,48,13,16,23,18,29
78492,1302,Echelon Insights,,,Echelon Insights,407,Echelon Insights,A/B,Online Panel,,2/19/2022,2/23/2022,,,,170182,1078,rv,,rv,,3/7/2023 13:35,,https://echeloninsights.com/in-the-news/february-22-omnibus-political-2/,,FALSE,,1078,42,Joe Biden,44,51,5,23,22,13,38
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/19/2022,2/22/2022,,,,152838,1500,a,,a,,2/23/2022 9:32,,https://docs.cdn.yougov.com/af2sfv6t42/econToplines.pdf,,FALSE,,1500,11,Donald Trump,43,51,6,26,17,9,42
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/19/2022,2/22/2022,,,,152839,1290,rv,,rv,,2/23/2022 9:32,,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf,,FALSE,,1290,11,Donald Trump,44,52,4,27,17,8,44
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/19/2022,2/22/2022,,,,168167,1500,a,,a,,2/8/2023 15:47,,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf,,FALSE,,1500,25,Mike Pence,36,49,14,12,24,19,30
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/19/2022,2/22/2022,,,,168168,1290,rv,,rv,,2/8/2023 15:47,,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf,,FALSE,,1290,25,Mike Pence,37,52,10,13,24,20,32
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/19/2022,2/22/2022,,,,168170,1500,a,,a,,2/8/2023 15:47,,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf,,FALSE,,1500,3084,Ron DeSantis,33,37,30,22,11,10,27
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/19/2022,2/22/2022,,,,168171,1290,rv,,rv,,2/8/2023 15:48,,https://docs.cdn.yougov.com/4bmkoc0k8o/econTabReport.pdf,,FALSE,,1290,3084,Ron DeSantis,36,38,26,25,11,10,28
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/19/2022,2/22/2022,,,,169936,1500,a,,a,,3/7/2023 13:14,,https://docs.cdn.yougov.com/af2sfv6t42/econToplines.pdf,,FALSE,,1500,42,Joe Biden,43,52,6,21,22,12,40
78475,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/19/2022,2/22/2022,,,,169937,1281,rv,,rv,,3/7/2023 13:14,,https://docs.cdn.yougov.com/af2sfv6t42/econToplines.pdf,,FALSE,,1281,42,Joe Biden,45,50,5,24,21,10,40
78493,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,2/19/2022,2/22/2022,,,,152956,1001,rv,,rv,,2/24/2022 21:57,,https://www.foxnews.com/official-polls/fox-news-poll-president-biden-not-tough-russia,,FALSE,,1001,11,Donald Trump,45,54,1,26,19,9,45
78493,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,2/19/2022,2/22/2022,,,,169883,1001,rv,,rv,,3/7/2023 13:10,,https://static.foxnews.com/foxnews.com/content/uploads/2022/03/Fox_February-19-22-2022_National_Topline_March-2-Release.pdf,,FALSE,,1001,42,Joe Biden,43,56,1,21,22,13,43
78501,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,2/17/2022,2/22/2022,,,,153082,1395,rv,,rv,,3/1/2022 9:34,,https://navigatorresearch.org/wp-content/uploads/2022/02/Navigator-Toplines-02.23.2022.pdf,,FALSE,,1395,11,Donald Trump,43,55,2,25,18,9,46
78501,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,2/17/2022,2/22/2022,,,,169834,1395,rv,,rv,,3/7/2023 13:06,,https://navigatorresearch.org/wp-content/uploads/2022/02/Navigator-Toplines-02.23.2022.pdf,,FALSE,,1395,42,Joe Biden,43,55,2,21,22,14,41
78491,294,McLaughlin,,,McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online Panel,,2/16/2022,2/22/2022,,,,170140,1000,lv,,lv,,3/7/2023 13:31,,https://mclaughlinonline.com/pols/wp-content/uploads/2022/02/National-Monthly-February-2022-Release.pdf,,FALSE,,1000,42,Joe Biden,43,55,2,22,20,13,43
78473,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,2/19/2022,2/21/2022,,,,152834,2005,rv,,rv,,2/23/2022 9:17,,https://assets.morningconsult.com/wp-uploads/2022/02/22150612/2202139_crosstabs_POLITICO_RVs_v1_SH.pdf,,FALSE,,2005,11,Donald Trump,41,55,4,,,,
78473,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,2/19/2022,2/21/2022,,,,168077,2005,rv,,rv,,2/8/2023 15:42,,https://assets.morningconsult.com/wp-uploads/2022/02/22150612/2202139_crosstabs_POLITICO_RVs_v1_SH.pdf,,FALSE,,2005,25,Mike Pence,39,50,11,,,,
78473,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,2/19/2022,2/21/2022,,,,169724,2005,rv,,rv,,3/7/2023 12:56,,https://assets.morningconsult.com/wp-uploads/2022/02/22150612/2202139_crosstabs_POLITICO_RVs_v1_SH.pdf,,FALSE,,2005,42,Joe Biden,46,51,2,,,,
78474,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,2/19/2022,2/20/2022,,,,169723,2005,rv,,rv,,3/7/2023 12:56,,https://morningconsult.com/2022/02/22/ukraine-russia-polling-donbas-sanctions-gas-hikes/,,FALSE,,2005,42,Joe Biden,46,51,0,22,24,11,40
78598,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,2/19/2022,2/20/2022,,,,170266,4009,rv,,rv,,3/7/2023 13:59,,https://morningconsult.com/2022/03/21/urban-voters-affordable-housing-renters-homeowners-survey/,,FALSE,,4009,42,Joe Biden,45,52,0,21,25,11,41
78845,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online Panel,,2/15/2022,2/16/2022,,,,155014,1000,rv,,rv,,4/27/2022 19:51,,https://www.winningtheissues.org/wp-content/uploads/2022/04/Winning-the-Issues-February-2022-National-Survey.pdf,,FALSE,REP,1000,11,Donald Trump,43,51,6,,,,
78845,552,Winston,1312,Winning the Issues,The Winston Group,385,The Winston Group,A/B,Online Panel,,2/15/2022,2/16/2022,,,,170346,1000,rv,,rv,,3/7/2023 14:50,,https://www.winningtheissues.org/wp-content/uploads/2022/04/Winning-the-Issues-February-2022-National-Survey.pdf,,FALSE,REP,1000,42,Joe Biden,46,50,4,,,,
78443,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/12/2022,2/15/2022,,,,152698,1500,a,,a,,2/16/2022 10:37,,https://twitter.com/YouGovAmerica/status/1493949054325334024,,FALSE,,1500,11,Donald Trump,39,52,7,23,16,9,43
78443,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/12/2022,2/15/2022,,,,152699,1231,rv,,rv,,2/16/2022 10:37,,https://twitter.com/YouGovAmerica/status/1493949054325334024,,FALSE,,1231,11,Donald Trump,42,55,3,25,17,9,46
78443,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/12/2022,2/15/2022,,,,169933,1500,a,,a,,3/7/2023 13:14,,https://docs.cdn.yougov.com/vtm70v61hq/econToplines.pdf,,FALSE,,1500,42,Joe Biden,42,52,7,22,20,11,41
78443,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/12/2022,2/15/2022,,,,169934,1227,rv,,rv,,3/7/2023 13:14,,https://docs.cdn.yougov.com/vtm70v61hq/econToplines.pdf,,FALSE,,1227,42,Joe Biden,44,52,3,24,20,9,43
78441,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,2/12/2022,2/13/2022,,,,152664,2005,rv,,rv,,2/16/2022 8:12,,https://www.politico.com/f/?id=0000017f-0229-df48-a77f-42a928d30000,,FALSE,,2005,11,Donald Trump,41,56,3,,,,
78441,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,2/12/2022,2/13/2022,,,,170263,2005,rv,,rv,,3/7/2023 13:59,,https://assets.morningconsult.com/wp-uploads/2022/02/16074723/2202079_crosstabs_POLITICO_RVs_v3_SH.pdf,,FALSE,,2005,42,Joe Biden,44,54,2,,,,
78546,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,2/12/2022,2/13/2022,,,,170265,2210,a,,a,,3/7/2023 13:59,,https://morningconsult.com/2022/03/08/smart-guns-survey/,,FALSE,,2210,42,Joe Biden,41,53,0,18,24,14,38
78505,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,2/9/2022,2/10/2022,,,,170262,2210,a,,a,,3/7/2023 13:59,,https://morningconsult.com/2022/02/28/cable-news-credibility/,,FALSE,,2210,42,Joe Biden,45,50,0,23,22,14,36
78430,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,,2/3/2022,2/9/2022,,,,152616,800,lv,,lv,,2/11/2022 13:23,,https://thefederalist.com/2022/02/11/gop-surges-to-6-point-generic-ballot-lead-in-new-fdrlst-susquehanna-poll/,,FALSE,,800,11,Donald Trump,47,51,2,31,16,9,42
78430,461,Susquehanna,1458,The Federalist,Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,Live Phone,,2/3/2022,2/9/2022,,,,170332,800,lv,,lv,,3/7/2023 14:48,,https://thefederalist.com/2022/02/11/gop-surges-to-6-point-generic-ballot-lead-in-new-fdrlst-susquehanna-poll/,,FALSE,,800,42,Joe Biden,48,51,1,30,18,9,42
78412,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/5/2022,2/8/2022,,,,152522,1500,a,,a,,2/9/2022 10:37,,https://docs.cdn.yougov.com/i8sxn720xf/econToplines.pdf,,FALSE,,1500,11,Donald Trump,40,55,6,24,16,10,45
78412,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/5/2022,2/8/2022,,,,152523,1255,rv,,rv,,2/9/2022 10:37,,https://docs.cdn.yougov.com/npwlx2cq4r/econTabReport.pdf,,FALSE,,1255,11,Donald Trump,41,55,4,26,15,9,46
78412,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/5/2022,2/8/2022,,,,169930,1500,a,,a,,3/7/2023 13:14,,https://docs.cdn.yougov.com/i8sxn720xf/econToplines.pdf,,FALSE,,1500,42,Joe Biden,42,52,6,21,21,12,40
78412,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,2/5/2022,2/8/2022,,,,169931,1247,rv,,rv,,3/7/2023 13:14,,https://docs.cdn.yougov.com/i8sxn720xf/econToplines.pdf,,FALSE,,1247,42,Joe Biden,43,52,4,23,20,10,42
78410,1189,Morning Consult,,,Morning Consult,218,Morning Consult,B-,Online Panel,,2/7/2022,2/7/2022,,,,170261,2005,rv,,rv,,3/7/2023 13:59,,https://morningconsult.com/2022/02/09/can-americans-find-ukraine-on-a-map/,,FALSE,,2005,42,Joe Biden,43,55,0,21,23,13,42
78423,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,2/3/2022,2/7/2022,,,,152646,1000,rv,,rv,,2/15/2022 9:19,,https://navigatorresearch.org/wp-content/uploads/2022/02/Navigator-Toplines-02.07.2022.pdf,,FALSE,,1000,11,Donald Trump,44,55,1,26,18,8,46
78423,1406,Global Strategy Group/GBAO/Navigator Research,,,Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,2/3/2022,2/7/2022,,,,169832,1000,rv,,rv,,3/7/2023 13:05,,https://navigatorresearch.org/wp-content/uploads/2022/02/Navigator-Toplines-02.07.2022.pdf,,FALSE,,1000,42,Joe Biden,47,52,1,21,26,12,40
78448,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,1/31/2022,2/7/2022,,,,152726,4404,a,,a,,2/17/2022 9:21,,https://www.ipsos.com/en-us/news-polls/half-americans-say-certain-to-vote-upcoming-midterms-021522,,FALSE,,4404,11,Donald Trump,41,59,0,20,21,15,44
78448,241,Ipsos,71,Reuters,Ipsos,154,Ipsos,B-,Probability Panel,,1/31/2022,2/7/2022,,,,168542,4404,a,,a,,2/8/2023 16:18,,https://www.ipsos.com/sites/default/files/ct/news/documents/2022-02/Reuters%20Ipsos%20Large%20Issue%20Poll%20No%201%20Topline%20-%20COVID%20and%20Midterms%20-%2031%20Jan%20thru%207%20Feb%202022_0.pdf,,FALSE,,4404,21,Chris Christie,34,65,0,4,30,45,20
